time,frequency,confidence
32.900,283.604,0.952509
33.000,296.938,0.632023
33.100,308.453,0.976369
33.200,330.262,0.506117
33.300,308.497,0.975094
33.400,322.975,0.728492
33.500,347.329,0.118097
33.600,276.186,0.942583
33.700,284.413,0.978125
33.800,285.210,0.972537
33.900,280.964,0.941436
34.000,279.977,0.914968
34.100,282.710,0.925658
34.200,279.208,0.937458
34.300,296.097,0.913433
34.400,297.778,0.961730
34.500,313.868,0.924742
34.600,312.824,0.953940
34.700,307.622,0.883859
34.800,283.777,0.972334
34.900,280.388,0.926606
35.000,281.735,0.933168
35.100,272.106,0.959135
35.200,260.396,0.958921
35.300,261.092,0.952818
35.400,301.427,0.931026
35.500,293.402,0.948491
35.600,313.985,0.940970
35.700,303.785,0.966673
35.800,305.176,0.946393
35.900,314.513,0.952001
36.000,295.009,0.970482
36.100,357.617,0.971981
36.200,343.286,0.960283
36.300,347.883,0.946113
36.400,348.357,0.919266
36.500,344.948,0.953210
36.600,406.290,0.933589
36.700,289.481,0.702714
36.800,341.880,0.965331
36.900,344.710,0.965020
37.000,345.884,0.975397
37.100,345.875,0.956153
37.200,345.477,0.947840
37.300,297.129,0.862038
37.400,312.958,0.924047
37.500,273.493,0.922510
37.600,279.384,0.787048
37.700,268.818,0.938820
37.800,280.116,0.933769
37.900,283.482,0.926375
38.000,303.515,0.957168
38.100,265.430,0.979891
38.200,260.239,0.965991
38.300,270.930,0.961340
38.400,283.173,0.949036
38.500,283.876,0.965503
38.600,268.094,0.968320
38.700,258.989,0.967044
38.800,260.508,0.957591
38.900,257.971,0.955936
39.000,258.385,0.956845
39.100,257.505,0.953986
39.200,321.137,0.920184
39.300,297.257,0.956135
39.400,319.051,0.964852
39.500,311.989,0.973930
39.600,305.272,0.986687
39.700,324.798,0.944724
39.800,329.818,0.965365
39.900,319.613,0.954486
40.000,305.636,0.980956
40.100,308.270,0.975733
40.200,316.819,0.911232
40.300,278.889,0.947973
40.400,283.333,0.963955
40.500,286.086,0.918053
40.600,309.350,0.966980
40.700,322.388,0.900685
40.800,258.909,0.767964
40.900,269.630,0.940872
41.000,280.916,0.960370
41.100,267.547,0.893183
41.200,277.808,0.694126
41.300,277.931,0.829712
41.400,280.764,0.854876
41.500,281.048,0.873141
41.600,281.373,0.794378
41.700,278.656,0.843345
41.800,280.708,0.807909
41.900,94.823,0.183416
42.000,1244.217,0.055147
42.100,147.171,0.045982
42.200,33.054,0.082214
42.300,283.554,0.046286
42.400,120.275,0.055406
42.500,298.792,0.052420
42.600,32.301,0.059897
42.700,35.029,0.016011
42.800,32.131,0.007917
42.900,392.994,0.043949
43.000,177.863,0.052567
43.100,297.842,0.075253
43.200,32.078,0.022555
43.300,43.318,0.198096
43.400,35.724,0.337003
43.500,304.797,0.076124
43.600,1603.603,0.071207
43.700,34.417,0.457840
43.800,35.252,0.017365
43.900,209.735,0.090502
44.000,132.812,0.057505
44.100,104.012,0.116889
44.200,305.433,0.108679
44.300,233.562,0.163110
44.400,69.302,0.082270
44.500,83.670,0.037367
44.600,81.470,0.037958
44.700,129.173,0.027194
44.800,357.979,0.196962
44.900,249.708,0.839217
45.000,276.622,0.924597
