time,frequency,confidence
39.000,296.932,0.948694
39.100,330.873,0.539729
39.200,279.607,0.921477
39.300,286.530,0.963835
39.400,284.692,0.969177
39.500,322.659,0.896574
39.600,276.212,0.941560
39.700,280.826,0.958380
39.800,327.941,0.814212
39.900,293.729,0.964080
40.000,303.996,0.964749
40.100,305.955,0.977040
40.200,301.921,0.977811
40.300,313.419,0.960662
40.400,307.457,0.968489
40.500,303.906,0.976100
40.600,317.828,0.942135
40.700,307.423,0.967127
40.800,301.229,0.972476
40.900,318.821,0.956292
41.000,318.923,0.958609
41.100,299.423,0.958036
41.200,298.034,0.706362
41.300,290.504,0.941031
41.400,295.239,0.881873
41.500,285.363,0.957284
41.600,331.522,0.862180
41.700,301.083,0.219740
41.800,133.633,0.869123
41.900,276.302,0.937350
42.000,270.522,0.946242
42.100,265.195,0.960125
42.200,279.793,0.923851
42.300,279.297,0.949107
42.400,279.701,0.930153
42.500,281.655,0.964289
42.600,282.207,0.953923
42.700,283.432,0.966835
42.800,277.127,0.963543
42.900,283.084,0.963161
43.000,280.190,0.934625
43.100,284.473,0.982885
43.200,277.382,0.965959
43.300,284.305,0.976902
43.400,279.329,0.941158
43.500,281.009,0.961925
43.600,280.149,0.941534
43.700,280.825,0.962898
43.800,280.735,0.958844
43.900,278.449,0.962510
44.000,54.882,0.100515
44.100,281.801,0.933927
44.200,279.414,0.892610
44.300,278.395,0.924058
44.400,280.460,0.884423
44.500,281.244,0.905169
44.600,281.259,0.785131
44.700,283.155,0.781529
44.800,284.558,0.701226
44.900,1228.859,0.018579
45.000,177.779,0.058560
45.100,33.787,0.156583
45.200,406.772,0.203924
45.300,577.697,0.087037
45.400,428.389,0.086690
45.500,175.011,0.081662
45.600,57.730,0.181993
45.700,261.101,0.443136
45.800,269.712,0.945473
45.900,340.649,0.930037
46.000,337.980,0.693489
46.100,350.341,0.971566
46.200,245.214,0.105942
46.300,331.488,0.709051
46.400,350.901,0.967667
46.500,354.032,0.968087
46.600,351.038,0.933423
46.700,365.966,0.946692
46.800,351.055,0.960818
