time,frequency,confidence
43.400,351.836,0.956740
43.500,344.460,0.942375
43.600,347.564,0.960624
43.700,425.865,0.812903
43.800,344.147,0.935081
43.900,372.336,0.504027
44.000,329.032,0.933592
44.100,331.405,0.961982
44.200,348.210,0.741682
44.300,357.402,0.841287
44.400,328.434,0.929989
44.500,325.451,0.925073
44.600,330.339,0.961416
44.700,321.910,0.936868
44.800,329.880,0.977051
44.900,314.457,0.940885
45.000,390.325,0.717945
45.100,343.782,0.950984
45.200,343.600,0.958622
45.300,348.331,0.939591
45.400,379.150,0.929121
45.500,394.052,0.945067
45.600,393.968,0.922823
45.700,324.612,0.921725
45.800,337.796,0.624785
45.900,344.861,0.927361
46.000,344.363,0.946475
46.100,340.663,0.945436
46.200,343.532,0.955754
46.300,344.532,0.955650
46.400,343.162,0.961924
46.500,344.851,0.961012
46.600,346.249,0.972669
46.700,338.280,0.964814
46.800,350.146,0.978323
46.900,340.400,0.939269
47.000,347.575,0.962686
47.100,342.699,0.964013
47.200,344.472,0.941356
47.300,346.750,0.967953
47.400,339.988,0.942236
47.500,353.489,0.969779
47.600,338.162,0.955297
47.700,349.904,0.971622
47.800,323.061,0.576046
47.900,343.028,0.868694
48.000,343.254,0.858353
48.100,341.497,0.835499
48.200,342.419,0.916378
48.300,343.176,0.876824
48.400,342.467,0.847768
48.500,340.554,0.819227
48.600,346.968,0.632679
48.700,348.456,0.497359
48.800,357.857,0.590521
48.900,360.577,0.363486
49.000,35.511,0.199013
49.100,306.550,0.108980
49.200,344.962,0.487332
49.300,32.849,0.351124
49.400,40.350,0.008935
49.500,1889.369,0.057499
49.600,35.831,0.412946
49.700,121.973,0.073628
49.800,176.912,0.429489
49.900,365.125,0.892878
50.000,382.446,0.932465
50.100,408.810,0.909803
50.200,394.143,0.923678
50.300,397.787,0.968672
50.400,393.542,0.936094
50.500,392.475,0.951755
50.600,390.333,0.772065
50.700,394.788,0.604000
50.800,444.210,0.557377
50.900,398.495,0.973400
51.000,390.670,0.929896
51.100,395.671,0.915797
51.200,395.289,0.913147
51.300,393.861,0.927919
51.400,393.043,0.945133
51.500,393.819,0.946338
51.600,393.287,0.939213
51.700,400.633,0.744878
51.800,403.522,0.687085
51.900,809.020,0.708277
52.000,815.152,0.733042
52.100,398.274,0.792064
52.200,821.431,0.705798
52.300,391.937,0.577262
52.400,399.305,0.537578
52.500,362.652,0.399173
52.600,390.879,0.948155
52.700,399.395,0.883299
52.800,393.492,0.971627
52.900,443.118,0.934495
53.000,391.538,0.948695
53.100,428.291,0.895506
53.200,401.100,0.880934
53.300,415.418,0.837902
53.400,431.151,0.534994
53.500,421.657,0.836624
53.600,428.358,0.694125
53.700,488.412,0.215056
53.800,307.057,0.843152
53.900,404.019,0.939931
54.000,415.790,0.930229
54.100,390.968,0.915621
54.200,397.532,0.964791
54.300,396.485,0.954615
54.400,814.851,0.722810
54.500,821.347,0.851860
54.600,816.678,0.835739
54.700,817.699,0.739829
54.800,407.176,0.816948
54.900,389.480,0.922622
55.000,407.317,0.496606
55.100,358.250,0.879423
55.200,325.329,0.789723
55.300,392.738,0.788326
55.400,336.985,0.958089
55.500,341.405,0.963195
55.600,341.497,0.966205
55.700,343.955,0.937551
55.800,344.405,0.938671
55.900,342.095,0.966368
56.000,345.461,0.972640
56.100,346.134,0.975568
56.200,344.361,0.948641
56.300,345.006,0.963718
56.400,344.721,0.944182
56.500,345.393,0.960782
56.600,340.852,0.952276
56.700,328.589,0.911239
56.800,325.279,0.490880
56.900,168.018,0.439432
57.000,342.291,0.836953
57.100,336.448,0.810502
57.200,335.893,0.902724
57.300,340.706,0.921171
57.400,341.076,0.783559
57.500,334.656,0.177329
57.600,346.509,0.537435
57.700,335.112,0.709253
57.800,270.520,0.915438
57.900,246.446,0.722641
58.000,329.562,0.777851
58.100,322.245,0.888476
58.200,330.732,0.963796
58.300,334.799,0.944512
58.400,324.965,0.929867
58.500,333.792,0.968696
58.600,321.707,0.938799
58.700,348.373,0.947103
58.800,321.984,0.926211
58.900,329.452,0.969831
59.000,320.973,0.923661
59.100,343.853,0.897939
59.200,333.606,0.953128
59.300,342.043,0.935187
59.400,348.261,0.944333
59.500,348.320,0.949033
59.600,347.485,0.957942
59.700,346.110,0.961694
59.800,347.131,0.961410
59.900,346.387,0.970801
60.000,273.806,0.712719
60.100,370.186,0.926498
60.200,411.049,0.957003
60.300,388.589,0.952862
60.400,386.939,0.909607
60.500,360.220,0.855103
60.600,344.601,0.953221
60.700,350.202,0.980054
60.800,418.237,0.825669
60.900,347.466,0.965645
61.000,346.894,0.972950
61.100,428.947,0.846831
61.200,389.045,0.934892
61.300,408.334,0.833437
61.400,404.444,0.871421
61.500,396.419,0.904598
61.600,360.829,0.368093
61.700,350.747,0.952958
61.800,349.923,0.977452
61.900,336.588,0.882991
62.000,324.399,0.942978
62.100,333.737,0.964305
62.200,322.408,0.952651
62.300,344.106,0.931461
62.400,326.902,0.957286
62.500,294.046,0.532679
62.600,323.992,0.560571
62.700,330.131,0.967768
62.800,336.552,0.945888
62.900,341.051,0.964411
63.000,338.511,0.973447
63.100,339.846,0.952840
63.200,340.508,0.938195
63.300,338.656,0.960101
63.400,345.744,0.967721
63.500,342.120,0.966204
63.600,342.357,0.971633
63.700,346.286,0.978994
63.800,342.279,0.968649
63.900,345.261,0.966983
64.000,341.174,0.944952
64.100,344.518,0.947726
64.200,338.485,0.961265
64.300,353.448,0.975303
64.400,314.410,0.785027
64.500,214.316,0.408071
64.600,342.860,0.780339
64.700,337.393,0.860054
64.800,340.630,0.840376
64.900,338.462,0.877475
65.000,346.112,0.799257
65.100,338.409,0.277964
65.200,343.979,0.087663
65.300,342.830,0.888470
65.400,300.128,0.814563
65.500,351.317,0.940960
65.600,378.624,0.969541
65.700,402.602,0.927626
65.800,406.403,0.868010
65.900,388.110,0.926262
66.000,398.993,0.861091
66.100,392.996,0.820570
66.200,388.470,0.923661
66.300,400.674,0.757695
66.400,385.152,0.948731
66.500,397.922,0.917763
66.600,385.161,0.945386
66.700,444.517,0.391382
66.800,394.850,0.939894
66.900,426.607,0.466911
67.000,369.849,0.495250
67.100,339.123,0.933662
67.200,343.393,0.652927
67.300,344.414,0.948315
67.400,346.642,0.973911
67.500,346.655,0.956509
67.600,347.037,0.929412
67.700,348.642,0.904787
67.800,393.920,0.560988
67.900,359.752,0.855433
68.000,393.613,0.734542
68.100,318.577,0.932185
68.200,333.046,0.494943
68.300,281.488,0.923211
68.400,335.457,0.630273
68.500,320.296,0.948348
68.600,330.265,0.960971
68.700,335.533,0.937306
68.800,328.105,0.907287
68.900,334.873,0.945880
69.000,321.521,0.901441
69.100,329.227,0.956914
69.200,328.685,0.860028
69.300,335.180,0.965459
69.400,363.637,0.390749
69.500,311.728,0.972465
69.600,354.644,0.781716
69.700,346.365,0.968948
69.800,403.969,0.913708
69.900,383.702,0.934140
70.000,351.334,0.977367
70.100,344.085,0.950299
70.200,341.890,0.950571
70.300,341.837,0.958959
70.400,341.961,0.953042
70.500,345.262,0.960517
70.600,345.380,0.973189
70.700,347.275,0.968770
70.800,347.579,0.951191
70.900,346.405,0.910468
71.000,347.476,0.698467
71.100,346.970,0.898210
71.200,347.954,0.948150
71.300,347.396,0.949742
71.400,346.923,0.894245
71.500,348.947,0.758524
71.600,340.769,0.464525
71.700,696.226,0.088502
71.800,340.314,0.877130
71.900,260.199,0.812020
72.000,329.481,0.933124
72.100,380.542,0.977372
72.200,396.971,0.928577
72.300,402.696,0.854902
72.400,407.191,0.806154
72.500,383.667,0.954596
72.600,812.419,0.746246
72.700,376.151,0.947200
72.800,403.741,0.741126
72.900,377.961,0.938319
73.000,468.126,0.812965
73.100,406.281,0.822482
73.200,345.846,0.894782
73.300,395.557,0.750739
73.400,325.435,0.917816
73.500,382.155,0.724132
73.600,343.772,0.951017
73.700,341.080,0.909227
73.800,347.505,0.921051
73.900,345.050,0.923972
74.000,389.218,0.392640
74.100,351.065,0.968653
74.200,376.429,0.847769
74.300,326.695,0.943985
74.400,298.020,0.635915
74.500,283.297,0.791621
74.600,331.682,0.978106
74.700,318.601,0.959914
74.800,337.336,0.914639
74.900,326.206,0.897733
75.000,330.064,0.927606
75.100,328.792,0.911998
75.200,322.866,0.938747
75.300,343.153,0.957248
75.400,384.876,0.827288
